id,date,store_nbr,item_nbr,unit_sales
208817,1/7/2013,3,115850,3
209990,1/7/2013,4,115850,14
210972,1/7/2013,5,115850,8
211945,1/7/2013,6,115850,6
212999,1/7/2013,7,115850,4
214023,1/7/2013,8,115850,1
215142,1/7/2013,9,115850,36
216055,1/7/2013,10,115850,2
216683,1/7/2013,11,115850,48
217558,1/7/2013,12,115850,14
218229,1/7/2013,13,115850,12
218853,1/7/2013,14,115850,24
219515,1/7/2013,15,115850,14
220212,1/7/2013,16,115850,16
220883,1/7/2013,17,115850,16
221594,1/7/2013,18,115850,2
222418,1/7/2013,19,115850,7
223018,1/7/2013,23,115850,5
223915,1/7/2013,24,115850,3
225576,1/7/2013,26,115850,8
226251,1/7/2013,27,115850,1
227117,1/7/2013,28,115850,3
227871,1/7/2013,30,115850,3
228442,1/7/2013,31,115850,13
229207,1/7/2013,32,115850,4
229722,1/7/2013,33,115850,3
230403,1/7/2013,34,115850,3
231219,1/7/2013,35,115850,2
231741,1/7/2013,37,115850,6
232723,1/7/2013,38,115850,3
233661,1/7/2013,39,115850,2
234526,1/7/2013,40,115850,3
235170,1/7/2013,41,115850,6
235951,1/7/2013,43,115850,2
236564,1/7/2013,44,115850,4
237763,1/7/2013,45,115850,9
238954,1/7/2013,46,115850,36
240095,1/7/2013,47,115850,30
241268,1/7/2013,48,115850,42
242345,1/7/2013,49,115850,2
243439,1/7/2013,50,115850,16
244526,1/7/2013,51,115850,5
245555,1/7/2013,54,115850,9
246133,1/8/2013,1,115850,3
247096,1/8/2013,2,115850,12
248097,1/8/2013,3,115850,8
249265,1/8/2013,4,115850,6
250238,1/8/2013,5,115850,10
251221,1/8/2013,6,115850,16
252280,1/8/2013,7,115850,3
253292,1/8/2013,8,115850,2
254413,1/8/2013,9,115850,38
255363,1/8/2013,10,115850,14
255996,1/8/2013,11,115850,43
256888,1/8/2013,12,115850,22
257558,1/8/2013,13,115850,13
258167,1/8/2013,14,115850,22
258838,1/8/2013,15,115850,20
259507,1/8/2013,16,115850,12
260168,1/8/2013,17,115850,24
260872,1/8/2013,18,115850,5
261666,1/8/2013,19,115850,19
262266,1/8/2013,23,115850,6
263126,1/8/2013,24,115850,3
264102,1/8/2013,25,115850,1
264828,1/8/2013,26,115850,4
265504,1/8/2013,27,115850,1
266370,1/8/2013,28,115850,3
267153,1/8/2013,30,115850,1
267706,1/8/2013,31,115850,8
268463,1/8/2013,32,115850,14
268966,1/8/2013,33,115850,2
269624,1/8/2013,34,115850,2
270433,1/8/2013,35,115850,2
270918,1/8/2013,37,115850,2
272833,1/8/2013,39,115850,2
273714,1/8/2013,40,115850,12
274384,1/8/2013,41,115850,1
275207,1/8/2013,43,115850,11
275826,1/8/2013,44,115850,9
277040,1/8/2013,45,115850,7
278218,1/8/2013,46,115850,25
279338,1/8/2013,47,115850,3
280497,1/8/2013,48,115850,36
281559,1/8/2013,49,115850,2
282626,1/8/2013,50,115850,11
283707,1/8/2013,51,115850,2
284719,1/8/2013,54,115850,4
285263,1/9/2013,1,115850,1
286258,1/9/2013,2,115850,12
287281,1/9/2013,3,115850,4
288467,1/9/2013,4,115850,14
289436,1/9/2013,5,115850,1
290437,1/9/2013,6,115850,11
293703,1/9/2013,9,115850,28
294614,1/9/2013,10,115850,11
295235,1/9/2013,11,115850,46
296089,1/9/2013,12,115850,1
296738,1/9/2013,13,115850,9
297339,1/9/2013,14,115850,20
298010,1/9/2013,15,115850,9
298652,1/9/2013,16,115850,22
299345,1/9/2013,17,115850,16
300043,1/9/2013,18,115850,3
300817,1/9/2013,19,115850,11
301394,1/9/2013,23,115850,2
302253,1/9/2013,24,115850,3
303955,1/9/2013,26,115850,6
304660,1/9/2013,27,115850,3
306214,1/9/2013,30,115850,2
306752,1/9/2013,31,115850,6
307446,1/9/2013,32,115850,4
308584,1/9/2013,34,115850,4
309393,1/9/2013,35,115850,8
310891,1/9/2013,38,115850,2
311869,1/9/2013,39,115850,1
312670,1/9/2013,40,115850,1
314110,1/9/2013,43,115850,2
314701,1/9/2013,44,115850,11
315940,1/9/2013,45,115850,9
317142,1/9/2013,46,115850,14
318281,1/9/2013,47,115850,15
319478,1/9/2013,48,115850,27
321622,1/9/2013,50,115850,195
323760,1/9/2013,54,115850,4
325239,1/10/2013,2,115850,6
326233,1/10/2013,3,115850,2
327391,1/10/2013,4,115850,14
328341,1/10/2013,5,115850,5
329318,1/10/2013,6,115850,10
330371,1/10/2013,7,115850,14
331378,1/10/2013,8,115850,7
332502,1/10/2013,9,115850,22
333420,1/10/2013,10,115850,17
334017,1/10/2013,11,115850,39
334898,1/10/2013,12,115850,5
335568,1/10/2013,13,115850,21
336192,1/10/2013,14,115850,18
336830,1/10/2013,15,115850,13
337479,1/10/2013,16,115850,9
338138,1/10/2013,17,115850,25
338820,1/10/2013,18,115850,2
339644,1/10/2013,19,115850,13
340221,1/10/2013,23,115850,4
341050,1/10/2013,24,115850,1
342050,1/10/2013,25,115850,4
342717,1/10/2013,26,115850,2
343424,1/10/2013,27,115850,2
344280,1/10/2013,28,115850,1
345533,1/10/2013,31,115850,3
347393,1/10/2013,34,115850,5
348153,1/10/2013,35,115850,3
348634,1/10/2013,37,115850,1
349620,1/10/2013,38,115850,2
351374,1/10/2013,40,115850,2
352737,1/10/2013,43,115850,2
353328,1/10/2013,44,115850,6
354530,1/10/2013,45,115850,4
355679,1/10/2013,46,115850,28
356763,1/10/2013,47,115850,9
357934,1/10/2013,48,115850,14
358988,1/10/2013,49,115850,3
360015,1/10/2013,50,115850,5
361072,1/10/2013,51,115850,3
362106,1/10/2013,54,115850,2
362655,1/11/2013,1,115850,1
363628,1/11/2013,2,115850,13
364662,1/11/2013,3,115850,4
365859,1/11/2013,4,115850,4
366876,1/11/2013,5,115850,1
367891,1/11/2013,6,115850,9
368957,1/11/2013,7,115850,3
369970,1/11/2013,8,115850,6
371102,1/11/2013,9,115850,20
372022,1/11/2013,10,115850,6
372612,1/11/2013,11,115850,31
373453,1/11/2013,12,115850,18
374101,1/11/2013,13,115850,7
374715,1/11/2013,14,115850,22
375355,1/11/2013,15,115850,4
376012,1/11/2013,16,115850,7
376668,1/11/2013,17,115850,10
378111,1/11/2013,19,115850,16
378718,1/11/2013,23,115850,6
381419,1/11/2013,26,115850,3
382121,1/11/2013,27,115850,1
382937,1/11/2013,28,115850,1
383610,1/11/2013,30,115850,3
384136,1/11/2013,31,115850,1
384859,1/11/2013,32,115850,5
386038,1/11/2013,34,115850,5
386839,1/11/2013,35,115850,1
387319,1/11/2013,37,115850,3
388310,1/11/2013,38,115850,1
390139,1/11/2013,40,115850,4
391585,1/11/2013,43,115850,6
392230,1/11/2013,44,115850,2
393453,1/11/2013,45,115850,8
394666,1/11/2013,46,115850,19
395810,1/11/2013,47,115850,12
397028,1/11/2013,48,115850,26
398121,1/11/2013,49,115850,7
399206,1/11/2013,50,115850,1
401343,1/11/2013,54,115850,3
402906,1/12/2013,2,115850,2
404012,1/12/2013,3,115850,1
405236,1/12/2013,4,115850,10
406286,1/12/2013,5,115850,4
407300,1/12/2013,6,115850,12
408444,1/12/2013,7,115850,2
409450,1/12/2013,8,115850,2
410645,1/12/2013,9,115850,29
411658,1/12/2013,10,115850,8
412343,1/12/2013,11,115850,59
413285,1/12/2013,12,115850,6
413987,1/12/2013,13,115850,10
414670,1/12/2013,14,115850,31
415391,1/12/2013,15,115850,7
416100,1/12/2013,16,115850,14
416819,1/12/2013,17,115850,7
417585,1/12/2013,18,115850,3
418440,1/12/2013,19,115850,17
419076,1/12/2013,23,115850,7
420013,1/12/2013,24,115850,2
421924,1/12/2013,26,115850,3
422707,1/12/2013,27,115850,1
423709,1/12/2013,28,115850,1
424516,1/12/2013,30,115850,1
425094,1/12/2013,31,115850,6
425919,1/12/2013,32,115850,11
426450,1/12/2013,33,115850,1
427181,1/12/2013,34,115850,10
428009,1/12/2013,35,115850,2
428628,1/12/2013,37,115850,1
429688,1/12/2013,38,115850,5
430735,1/12/2013,39,115850,2
431702,1/12/2013,40,115850,8
432397,1/12/2013,41,115850,2
433275,1/12/2013,43,115850,2
433937,1/12/2013,44,115850,9
435209,1/12/2013,45,115850,10
436444,1/12/2013,46,115850,40
437644,1/12/2013,47,115850,18
438908,1/12/2013,48,115850,48
440087,1/12/2013,49,115850,3
441236,1/12/2013,50,115850,6
443477,1/12/2013,54,115850,5
444080,1/13/2013,1,115850,1
444828,1/13/2013,2,115850,7
445930,1/13/2013,3,115850,6
447124,1/13/2013,4,115850,3
448213,1/13/2013,5,115850,4
449259,1/13/2013,6,115850,10
450425,1/13/2013,7,115850,1
451456,1/13/2013,8,115850,3
452623,1/13/2013,9,115850,32
453637,1/13/2013,10,115850,4
454327,1/13/2013,11,115850,67
455259,1/13/2013,12,115850,16
455949,1/13/2013,13,115850,9
456588,1/13/2013,14,115850,20
457265,1/13/2013,15,115850,15
457954,1/13/2013,16,115850,27
458716,1/13/2013,17,115850,11
459480,1/13/2013,18,115850,14
460389,1/13/2013,19,115850,15
461065,1/13/2013,23,115850,3
462003,1/13/2013,24,115850,3
463766,1/13/2013,26,115850,2
464591,1/13/2013,27,115850,1
465610,1/13/2013,28,115850,5
466542,1/13/2013,30,115850,2
467169,1/13/2013,31,115850,9
468013,1/13/2013,32,115850,6
469302,1/13/2013,34,115850,6
470106,1/13/2013,35,115850,4
470638,1/13/2013,37,115850,3
471654,1/13/2013,38,115850,7
472699,1/13/2013,39,115850,2
473658,1/13/2013,40,115850,8
474368,1/13/2013,41,115850,4
475330,1/13/2013,43,115850,9
475997,1/13/2013,44,115850,5
477247,1/13/2013,45,115850,20
478487,1/13/2013,46,115850,46
479695,1/13/2013,47,115850,22
480939,1/13/2013,48,115850,48
482132,1/13/2013,49,115850,5
483328,1/13/2013,50,115850,19
484467,1/13/2013,51,115850,4
485570,1/13/2013,54,115850,24
486229,1/14/2013,1,115850,3
487219,1/14/2013,2,115850,7
488223,1/14/2013,3,115850,6
490367,1/14/2013,5,115850,3
491345,1/14/2013,6,115850,9
492398,1/14/2013,7,115850,3
493427,1/14/2013,8,115850,2
494550,1/14/2013,9,115850,22
495505,1/14/2013,10,115850,9
496128,1/14/2013,11,115850,40
496972,1/14/2013,12,115850,10
497638,1/14/2013,13,115850,19
498255,1/14/2013,14,115850,16
498929,1/14/2013,15,115850,19
499611,1/14/2013,16,115850,9
500289,1/14/2013,17,115850,22
500994,1/14/2013,18,115850,5
501755,1/14/2013,19,115850,9
502379,1/14/2013,23,115850,10
503283,1/14/2013,24,115850,1
505032,1/14/2013,26,115850,4
505750,1/14/2013,27,115850,1
506647,1/14/2013,28,115850,1
507417,1/14/2013,30,115850,4
508002,1/14/2013,31,115850,5
508769,1/14/2013,32,115850,8
509262,1/14/2013,33,115850,4
509939,1/14/2013,34,115850,1
510714,1/14/2013,35,115850,6
512186,1/14/2013,38,115850,5
513142,1/14/2013,39,115850,1
514018,1/14/2013,40,115850,8
515491,1/14/2013,43,115850,6
516102,1/14/2013,44,115850,2
517306,1/14/2013,45,115850,10
518463,1/14/2013,46,115850,23
519594,1/14/2013,47,115850,7
520772,1/14/2013,48,115850,21
521863,1/14/2013,49,115850,1
522923,1/14/2013,50,115850,7
525003,1/14/2013,54,115850,2
525550,1/15/2013,1,115850,4
526493,1/15/2013,2,115850,3
527517,1/15/2013,3,115850,9
528678,1/15/2013,4,115850,4
529668,1/15/2013,5,115850,5
530665,1/15/2013,6,115850,16
531759,1/15/2013,7,115850,3
532781,1/15/2013,8,115850,3
533911,1/15/2013,9,115850,13
534872,1/15/2013,10,115850,9
535510,1/15/2013,11,115850,31
536358,1/15/2013,12,115850,6
537024,1/15/2013,13,115850,19
537637,1/15/2013,14,115850,36
538294,1/15/2013,15,115850,13
538961,1/15/2013,16,115850,13
539655,1/15/2013,17,115850,23
540369,1/15/2013,18,115850,4
541194,1/15/2013,19,115850,21
541773,1/15/2013,23,115850,2
542653,1/15/2013,24,115850,6
543667,1/15/2013,25,115850,2
544402,1/15/2013,26,115850,3
545160,1/15/2013,27,115850,1
546834,1/15/2013,30,115850,6
547432,1/15/2013,31,115850,3
548241,1/15/2013,32,115850,6
549459,1/15/2013,34,115850,2
550259,1/15/2013,35,115850,4
551827,1/15/2013,38,115850,4
552746,1/15/2013,39,115850,1
555094,1/15/2013,43,115850,5
555736,1/15/2013,44,115850,14
556911,1/15/2013,45,115850,3
558084,1/15/2013,46,115850,22
559211,1/15/2013,47,115850,14
560401,1/15/2013,48,115850,18
562543,1/15/2013,50,115850,8
563605,1/15/2013,51,115850,1
564638,1/15/2013,54,115850,5
565221,1/16/2013,1,115850,6
566254,1/16/2013,2,115850,6
568502,1/16/2013,4,115850,3
569531,1/16/2013,5,115850,6
570560,1/16/2013,6,115850,11
571672,1/16/2013,7,115850,3
572713,1/16/2013,8,115850,7
573882,1/16/2013,9,115850,22
574831,1/16/2013,10,115850,12
575414,1/16/2013,11,115850,37
576267,1/16/2013,12,115850,10
576913,1/16/2013,13,115850,7
577499,1/16/2013,14,115850,20
578132,1/16/2013,15,115850,8
578807,1/16/2013,16,115850,13
579467,1/16/2013,17,115850,17
580178,1/16/2013,18,115850,3
581010,1/16/2013,19,115850,20
581586,1/16/2013,23,115850,8
582458,1/16/2013,24,115850,3
584287,1/16/2013,26,115850,5
585933,1/16/2013,28,115850,1
587298,1/16/2013,31,115850,3
588021,1/16/2013,32,115850,6
588518,1/16/2013,33,115850,4
589235,1/16/2013,34,115850,3
590039,1/16/2013,35,115850,13
590541,1/16/2013,37,115850,1
591591,1/16/2013,38,115850,6
593389,1/16/2013,40,115850,1
594061,1/16/2013,41,115850,2
594889,1/16/2013,43,115850,2
595483,1/16/2013,44,115850,3
596732,1/16/2013,45,115850,9
597950,1/16/2013,46,115850,29
599108,1/16/2013,47,115850,12
600342,1/16/2013,48,115850,18
601434,1/16/2013,49,115850,5
602557,1/16/2013,50,115850,187
603664,1/16/2013,51,115850,2
604776,1/16/2013,54,115850,5
606248,1/17/2013,2,115850,5
607277,1/17/2013,3,115850,4
608461,1/17/2013,4,115850,4
609397,1/17/2013,5,115850,4
610381,1/17/2013,6,115850,17
611444,1/17/2013,7,115850,3
612440,1/17/2013,8,115850,3
613585,1/17/2013,9,115850,10
614515,1/17/2013,10,115850,5
615098,1/17/2013,11,115850,35
615962,1/17/2013,12,115850,5
616620,1/17/2013,13,115850,6
617198,1/17/2013,14,115850,11
617850,1/17/2013,15,115850,5
618516,1/17/2013,16,115850,9
619193,1/17/2013,17,115850,23
619893,1/17/2013,18,115850,3
620701,1/17/2013,19,115850,11
621285,1/17/2013,23,115850,9
623152,1/17/2013,25,115850,4
623844,1/17/2013,26,115850,4
624608,1/17/2013,27,115850,3
625479,1/17/2013,28,115850,1
626288,1/17/2013,30,115850,2
626865,1/17/2013,31,115850,6
627618,1/17/2013,32,115850,3
628824,1/17/2013,34,115850,5
629654,1/17/2013,35,115850,3
630118,1/17/2013,37,115850,1
631090,1/17/2013,38,115850,7
632883,1/17/2013,40,115850,8
634357,1/17/2013,43,115850,4
634955,1/17/2013,44,115850,13
636179,1/17/2013,45,115850,6
637377,1/17/2013,46,115850,16
638508,1/17/2013,47,115850,11
639707,1/17/2013,48,115850,29
640778,1/17/2013,49,115850,1
641820,1/17/2013,50,115850,1
642899,1/17/2013,51,115850,3
643918,1/17/2013,54,115850,4
644468,1/18/2013,1,115850,2
645444,1/18/2013,2,115850,9
646520,1/18/2013,3,115850,4
647724,1/18/2013,4,115850,6
648758,1/18/2013,5,115850,1
649754,1/18/2013,6,115850,5
650840,1/18/2013,7,115850,2
651883,1/18/2013,8,115850,4
653043,1/18/2013,9,115850,23
653974,1/18/2013,10,115850,9
654565,1/18/2013,11,115850,48
655438,1/18/2013,12,115850,9
656074,1/18/2013,13,115850,6
656669,1/18/2013,14,115850,17
657293,1/18/2013,15,115850,3
657971,1/18/2013,16,115850,6
658657,1/18/2013,17,115850,8
659346,1/18/2013,18,115850,2
660078,1/18/2013,19,115850,7
660674,1/18/2013,23,115850,1
661521,1/18/2013,24,115850,1
662585,1/18/2013,25,115850,3
663453,1/18/2013,26,115850,3
664137,1/18/2013,27,115850,1
665028,1/18/2013,28,115850,5
666333,1/18/2013,31,115850,11
667066,1/18/2013,32,115850,4
667573,1/18/2013,33,115850,4
668220,1/18/2013,34,115850,7
669034,1/18/2013,35,115850,5
669540,1/18/2013,37,115850,2
670556,1/18/2013,38,115850,3
672384,1/18/2013,40,115850,8
673036,1/18/2013,41,115850,1
673842,1/18/2013,43,115850,3
674476,1/18/2013,44,115850,9
675708,1/18/2013,45,115850,3
676926,1/18/2013,46,115850,17
678109,1/18/2013,47,115850,22
679356,1/18/2013,48,115850,23
681547,1/18/2013,50,115850,4
683710,1/18/2013,54,115850,5
684270,1/19/2013,1,115850,5
685265,1/19/2013,2,115850,11
686384,1/19/2013,3,115850,2
687614,1/19/2013,4,115850,6
688704,1/19/2013,5,115850,6
689749,1/19/2013,6,115850,14
690930,1/19/2013,7,115850,3
691990,1/19/2013,8,115850,4
693210,1/19/2013,9,115850,28
694244,1/19/2013,10,115850,17
694944,1/19/2013,11,115850,66
695876,1/19/2013,12,115850,10
696587,1/19/2013,13,115850,16
697260,1/19/2013,14,115850,40
697977,1/19/2013,15,115850,13
698704,1/19/2013,16,115850,24
699427,1/19/2013,17,115850,24
700206,1/19/2013,18,115850,4
701110,1/19/2013,19,115850,16
701831,1/19/2013,23,115850,7
702790,1/19/2013,24,115850,2
703881,1/19/2013,25,115850,2
704810,1/19/2013,26,115850,3
706609,1/19/2013,28,115850,1
708141,1/19/2013,31,115850,12
709024,1/19/2013,32,115850,10
710346,1/19/2013,34,115850,9
711199,1/19/2013,35,115850,5
714971,1/19/2013,40,115850,5
715691,1/19/2013,41,115850,3
716633,1/19/2013,43,115850,6
717303,1/19/2013,44,115850,6
718596,1/19/2013,45,115850,13
719868,1/19/2013,46,115850,46
721096,1/19/2013,47,115850,32
722356,1/19/2013,48,115850,26
723566,1/19/2013,49,115850,5
724753,1/19/2013,50,115850,3
725947,1/19/2013,51,115850,3
727073,1/19/2013,54,115850,12
728388,1/20/2013,2,115850,3
729507,1/20/2013,3,115850,5
730731,1/20/2013,4,115850,5
731843,1/20/2013,5,115850,13
732901,1/20/2013,6,115850,8
735078,1/20/2013,8,115850,3
736292,1/20/2013,9,115850,42
737312,1/20/2013,10,115850,19
738034,1/20/2013,11,115850,58
738968,1/20/2013,12,115850,16
739657,1/20/2013,13,115850,2
740295,1/20/2013,14,115850,18
740955,1/20/2013,15,115850,13
741632,1/20/2013,16,115850,13
742406,1/20/2013,17,115850,13
743171,1/20/2013,18,115850,12
744088,1/20/2013,19,115850,17
744755,1/20/2013,23,115850,6
745673,1/20/2013,24,115850,1
746688,1/20/2013,25,115850,4
747438,1/20/2013,26,115850,8
748288,1/20/2013,27,115850,3
749325,1/20/2013,28,115850,2
750233,1/20/2013,30,115850,1
750823,1/20/2013,31,115850,11
751672,1/20/2013,32,115850,19
752251,1/20/2013,33,115850,2
753001,1/20/2013,34,115850,5
753834,1/20/2013,35,115850,1
754423,1/20/2013,37,115850,2
755470,1/20/2013,38,115850,3
757493,1/20/2013,40,115850,1
758186,1/20/2013,41,115850,2
759156,1/20/2013,43,115850,1
761081,1/20/2013,45,115850,16
762325,1/20/2013,46,115850,48
763536,1/20/2013,47,115850,15
764791,1/20/2013,48,115850,35
765986,1/20/2013,49,115850,11
767162,1/20/2013,50,115850,10
769421,1/20/2013,54,115850,17
770077,1/21/2013,1,115850,2
771015,1/21/2013,2,115850,11
772059,1/21/2013,3,115850,1
773235,1/21/2013,4,115850,10
774232,1/21/2013,5,115850,3
775225,1/21/2013,6,115850,6
776317,1/21/2013,7,115850,1
777366,1/21/2013,8,115850,9
778490,1/21/2013,9,115850,34
779467,1/21/2013,10,115850,17
780122,1/21/2013,11,115850,54
781008,1/21/2013,12,115850,6
781650,1/21/2013,13,115850,12
782280,1/21/2013,14,115850,42
782963,1/21/2013,15,115850,21
783668,1/21/2013,16,115850,12
784348,1/21/2013,17,115850,19
785098,1/21/2013,18,115850,2
785928,1/21/2013,19,115850,26
786529,1/21/2013,23,115850,3
787446,1/21/2013,24,115850,1
789263,1/21/2013,26,115850,5
790856,1/21/2013,28,115850,1
791603,1/21/2013,30,115850,1
792186,1/21/2013,31,115850,4
793000,1/21/2013,32,115850,8
793492,1/21/2013,33,115850,2
794197,1/21/2013,34,115850,2
